x,y,c
213026,349548,6
208996,353832,6
212646,353290,6
207460,348710,6
207752,350928,6
207468,347661,6
204256,346958,6
214519,349829,6
213919,346343,6
207834,355725,6
211667,351752,6
214284,348030,6
207296,349708,6
206906,352713,6
208690,349322,6
213087,349586,6
210905,352538,6
209494,354595,6
213483,353082,6
206532,350081,6
206684,351338,6
210060,350079,6
211179,348707,6
210992,348027,6
207015,347231,6
208706,347206,6
209195,349954,6
210600,345062,6
210481,349645,6
210695,345308,6
207641,348920,6
211777,347282,6
213319,350791,6
209371,352999,6
208911,344605,6
211596,347804,6
207385,347382,6
215498,349100,6
207509,349141,6
210071,347084,6
207523,348946,6
208580,352983,6
209507,350404,6
213233,348753,6
208703,350831,6
209898,351701,6
209491,344359,6
213795,349829,6
203642,355615,6
211786,350359,6
210246,350575,6
205390,354499,6
210091,346218,6
209768,352661,6
209914,349024,6
211950,350975,6
210047,351901,6
212184,349565,6
215436,348542,6
212199,352240,6
209618,349575,6
207762,350118,6
215824,352459,6
208793,352715,6
213317,349551,6
212705,347208,6
212138,351555,6
211233,354247,6
208202,347869,6
212433,351815,6
209637,354414,6
210062,349777,6
209897,351030,6
208569,349510,6
206234,346714,6
208677,347348,6
213914,346519,6
216338,350105,6
209874,355660,6
212002,350936,6
211370,355260,6
204769,346651,6
210595,348488,6
207116,355169,6
204967,345221,6
207783,345676,6
215317,356814,6
210288,353127,6
206603,350400,6
212265,350427,6
211555,353666,6
209021,351948,6
211769,352543,6
209101,354429,6
205969,353643,6
206022,350356,6
209568,345711,6
206969,354009,6
208342,346683,6
210168,342172,6
210458,351242,6
205049,349974,6
210990,348248,6
209706,350440,6
212037,354562,6
212705,351356,6
205836,348679,6
212007,350530,6
210498,344830,6
214114,345727,6
210596,346696,6
207664,346166,6
203529,356299,6
206778,351474,6
206180,352727,6
210489,349139,6
205741,347271,6
205576,352066,6
210449,351333,6
216027,349268,6
207256,344085,6
204952,356066,6
202663,355623,6
207199,346352,6
211711,354097,6
209453,349018,6
210069,348058,6
212144,346947,6
214630,349024,6
203904,349914,6
208637,345349,6
207690,350130,6
207850,344951,6
201861,348646,6
205870,346575,6
213798,354329,6
212173,348007,6
210288,349320,6
212256,351571,6
205660,348913,6
209507,348134,6
208822,344326,6
212370,348997,6
214685,354059,6
207236,351041,6
213432,346695,6
210178,353025,6
214045,349969,6
213116,352639,6
207050,350183,6
216056,343306,6
205449,346190,6
210679,355092,6
215002,349902,6
205241,347599,6
208943,350752,6
208776,351685,6
210506,347763,6
211844,351147,6
209100,345922,6
211387,347989,6
216878,348719,6
214916,351085,6
215473,356578,6
211730,352050,6
207818,346914,6
211173,344836,6
212147,347749,6
213269,355028,6
212397,351881,6
208099,346388,6
205916,353785,6
205696,346909,6
208268,349712,6
211602,347952,6
214894,350449,6
209701,347813,6
212920,347956,6
206126,347276,6
214233,356824,6
210243,343713,6
213931,353612,6
212015,348744,6
207957,351530,6
206921,352947,6
202701,344655,6
209637,352294,6
209528,349151,6
208750,346632,6
212892,350189,6
209961,349707,6
212179,351187,6
212406,351511,6
210857,349125,6
207199,352075,6
211815,351150,6
208653,353874,6
205415,354021,6
213080,348764,6
217735,349903,6
207474,353114,6
210051,356384,6
213897,354472,6
203259,349323,6
203916,350058,6
209220,354986,6
213313,346799,6
220713,350297,6
220158,348524,6
213215,354717,6
212027,346268,6
208190,348179,6
204364,349627,6
209691,351008,6
210564,348807,6
210309,346833,6
215240,349482,6
210352,349010,6
215065,346778,6
212435,346033,6
212554,350897,6
205557,351741,6
212511,351930,6
212077,350207,6
207790,347808,6
211210,344902,6
211435,346968,6
211744,348220,6
212286,349292,6
213699,351135,6
210255,350720,6
211717,352747,6
210034,351075,6
213118,345903,6
208111,352255,6
213330,346922,6
206157,348097,6
212797,347922,6
209562,351901,6
210976,344500,6
208917,351701,6
209599,347554,6
211001,347302,6
212745,345972,6
212800,347544,6
211113,346108,6
213967,347411,6
211183,353679,6
213858,349645,6
216001,347116,6
206272,353200,6
206433,351408,6
213950,351450,6
209521,348090,6
211509,352122,6
214949,348315,6
207980,347181,6
206924,347641,6
210286,348455,6
210596,351578,6
211653,352872,6
211596,343736,6
205492,347966,6
209357,345260,6
209239,353586,6
202591,354189,6
205841,347416,6
212441,352860,6
206520,351279,6
210768,351193,6
204437,352241,6
210932,352359,6
212788,350927,6
213611,347969,6
208624,354546,6
206900,346464,6
212480,349914,6
209858,348843,6
210182,353134,6
213886,354096,6
215775,354629,6
207233,354136,6
208453,345369,6
210268,351161,6
212123,350240,6
214244,348438,6
211795,350752,6
208645,348871,6
213170,346416,6
211839,347646,6
209488,346907,6
211878,347354,6
210638,349641,6
215766,351196,6
209207,346824,6
214007,345511,6
213752,347050,6
208314,351736,6
212151,352926,6
212841,345799,6
215178,351612,6
205900,348155,6
207451,346800,6
210509,350931,6
202517,344865,6
205173,345169,6
204282,348211,6
212213,342906,6
208007,347230,6
219493,346711,6
212566,344625,6
212576,347447,6
209494,350056,6
209011,348886,6
212577,357150,6
213731,349808,6
214615,347639,6
214349,352639,6
213455,352267,6
209922,346996,6
209917,349596,6
207220,345997,6
209575,348759,6
211241,349085,6
205600,356155,6
208709,351981,6
208711,346127,6
210296,345457,6
208966,347622,6
208978,350955,6
205861,355457,6
206336,347676,6
205906,349023,6
210975,345080,6
211367,353915,6
204077,351250,6
206447,352398,6
208832,352177,6
211718,343592,6
210661,353585,6
212721,350053,6
205722,347625,6
207925,348333,6
205728,352986,6
210283,356008,6
207424,352931,6
212411,355933,6
204658,347749,6
210255,345214,6
203162,348073,6
207125,346303,6
209751,346477,6
211259,348931,6
211050,345378,6
204441,346583,6
211494,349791,6
212528,350596,6
207475,347246,6
213213,349475,6
208222,349719,6
207319,348594,6
210591,352259,6
212077,347347,6
211462,351571,6
210942,354818,6
211871,355439,6
209018,348250,6
212170,351791,6
211968,347113,6
205066,350981,6
208169,344556,6
212985,344870,6
208857,346989,6
208052,344032,6
209188,351493,6
212936,350516,6
206027,352712,6
212469,351213,6
212530,352299,6
211612,347056,6
207941,352523,6
206430,349556,6
212879,348218,6
211297,353711,6
210386,352385,6
210572,349467,6
211290,350999,6
211157,348932,6
213786,347714,6
212096,350869,6
210277,349174,6
213096,349083,6
215998,351739,6
210797,348579,6
213126,349284,6
206550,354899,6
213634,343215,6
208205,347410,6
208934,345897,6
212163,356625,6
208712,349064,6
203107,354464,6
203722,349934,6
205620,349756,6
211727,346468,6
208425,346465,6
208949,349672,6
206599,347699,6
215940,357099,6
209235,346328,6
207449,354123,6
210817,351418,6
205030,348431,6
208349,346580,6
210313,347678,6
216608,348526,6
210945,345847,6
210991,354897,6
212462,347683,6
213288,346499,6
208307,349884,6
211129,350176,6
204641,345111,6
211501,348657,6
206420,350407,6
209488,353997,6
210652,348961,6
207326,352633,6
214037,345310,6
208370,348559,6
208002,350341,6
212145,342605,6
214170,351124,6
210561,348094,6
206671,346169,6
213295,354027,6
207615,350688,6
203595,346989,6
206857,348527,6
214875,345952,6
216513,347338,6
210682,354365,6
210292,356340,6
204371,351825,6
204319,347113,6
212372,351318,6
209210,348214,6
207532,347535,6
208349,352945,6
208505,356123,6
209608,350828,6
206544,352747,6
210661,347876,6
210880,349245,6
212610,349195,6
208412,354014,6
215024,349094,6
208952,349969,6
211698,352071,6
208554,348502,6
215399,347620,6
208492,349155,6
212935,348036,6
208873,348177,6
212988,353050,6
213451,349994,6
209495,352533,6
208944,345609,6
208223,349516,6
209397,346028,6
208632,349822,6
204054,345711,6
209142,350926,6
210921,352704,6
207620,348418,6
207963,350315,6
208081,352506,6
209874,352049,6
207412,349887,6
206063,344397,6
214880,349076,6
208237,343559,6
211713,348991,6
206294,352404,6
216250,352115,6
210029,357638,6
213684,349761,6
212439,352470,6
209974,350339,6
210995,347150,6
208033,349902,6
210357,348242,6
212706,347369,6
208307,347934,6
208198,349189,6
209352,358253,6
212405,348576,6
206885,347512,6
206676,347391,6
209080,349904,6
209162,353527,6
212182,346566,6
213407,342617,6
206627,349393,6
203977,352533,6
205033,341906,6
206211,352046,6
205923,353527,6
209723,350521,6
208695,343704,6
215076,350571,6
212334,352009,6
209918,352609,6
206083,351839,6
210496,352357,6
211095,353651,6
211406,346370,6
208837,353139,6
206833,344155,6
214958,350664,6
208262,350855,6
210137,353461,6
212193,347141,6
210083,350581,6
207573,353958,6
215172,351756,6
201188,351496,6
211488,350049,6
214762,348603,6
209577,353126,6
209642,351870,6
208047,353229,6
217690,349341,6
215130,350685,6
209894,353280,6
209196,346569,6
207411,351522,6
214862,351977,6
204920,354377,6
207261,355919,6
208614,353981,6
206554,346114,6
206140,344465,6
212237,346002,6
209779,352258,6
208462,348180,6
209188,346546,6
209662,349374,6
206999,349372,6
209332,345649,6
207279,349806,6
212557,346826,6
211547,347526,6
208902,352731,6
211047,348421,6
207307,347533,6
208069,354526,6
208036,353037,6
210655,351434,6
210169,350998,6
203587,346503,6
206900,347546,6
208457,352317,6
209319,350121,6
208376,348135,6
212069,356722,6
214098,348555,6
213185,348216,6
211224,348566,6
213423,342835,6
213740,352020,6
211755,353502,6
216311,352321,6
209200,346139,6
211101,346195,6
208561,352600,6
207990,347790,6
206901,353322,6
207592,346191,6
205941,351283,6
209047,346873,6
207764,348095,6
214924,348361,6
211669,354107,6
203883,351908,6
213696,350980,6
208311,353882,6
205010,346487,6
211680,344771,6
213874,351760,6
210922,350283,6
211277,350342,6
207476,346835,6
209527,352180,6
209689,351538,6
209269,345766,6
212319,350093,6
207556,353559,6
208981,349607,6
208585,356232,6
211312,350357,6
213982,349623,6
215617,346529,6
216614,350727,6
206823,351562,6
207688,355706,6
216141,348064,6
211187,349457,6
208252,350069,6
214431,351498,6
205087,350862,6
208533,354510,6
207035,351940,6
213538,348592,6
216188,358180,6
212346,348502,6
214734,351810,6
214944,355190,6
212203,355129,6
208392,346665,6
212871,349747,6
211044,347669,6
206458,349207,6
208234,349336,6
214730,346468,6
206355,350828,6
211024,351425,6
207592,349147,6
211771,348774,6
206888,348625,6
206026,342629,6
210701,346378,6
207198,346854,6
214140,350891,6
211648,350867,6
208921,348572,6
208904,351728,6
203681,350162,6
209967,352683,6
216906,350566,6
210973,350395,6
206761,351630,6
211058,350202,6
212305,353597,6
205817,347625,6
211666,351612,6
214516,349980,6
210721,351440,6
209050,347275,6
206792,352191,6
210222,342448,6
206803,347502,6
208950,356705,6
208683,355077,6
209850,350202,6
211472,346972,6
208668,348032,6
210220,347870,6
204581,351223,6
213170,355493,6
206865,349260,6
209112,349745,6
210537,349553,6
212830,354213,6
207467,348867,6
210085,351001,6
208141,346658,6
206562,351972,6
209885,346072,6
209461,351384,6
209871,347038,6
206741,359496,6
208373,350623,6
211053,347551,6
212196,349589,6
209145,353928,6
216293,350679,6
206786,344764,6
205761,352109,6
215170,349892,6
207067,346745,6
209402,354355,6
206865,350306,6
206289,346274,6
207554,354956,6
209485,353443,6
208584,345722,6
212742,350992,6
208677,352325,6
214013,348012,6
207399,351018,6
205068,349126,6
210933,349422,6
214175,347155,6
209264,354161,6
213907,351904,6
209230,349796,6
207999,350430,6
206084,354078,6
213386,349616,6
205902,347418,6
208968,351163,6
207536,352603,6
207555,348547,6
209103,345872,6
210453,344653,6
210746,346512,6
207330,354563,6
211078,353222,6
211629,346480,6
209557,349363,6
209281,350906,6
206176,347536,6
210981,351138,6
215206,348265,6
212369,346737,6
209636,346943,6
211823,352108,6
210585,348700,6
211812,348973,6
210390,349922,6
210030,346933,6
215027,348807,6
210390,352103,6
212019,353328,6
212460,350151,6
214196,351143,6
209508,347514,6
211987,348685,6
210207,348742,6
208473,351495,6
209677,349188,6
211911,353796,6
207637,346549,6
215007,351452,6
215957,348563,6
207695,349853,6
208903,350271,6
211460,343394,6
211274,349473,6
214380,348257,6
209774,356169,6
215041,353796,6
207359,349216,6
210254,348201,6
211023,349419,6
206942,350450,6
210187,353232,6
209161,349632,6
212712,352912,6
211726,349237,6
215862,354220,6
213150,348914,6
210325,346542,6
451408,304435,2
449331,302362,2
434794,295549,2
434103,276164,2
453814,287748,2
436957,284511,2
441954,295230,2
451588,275478,2
440330,303495,2
430448,309617,2
437269,285059,2
451578,298914,2
432962,294831,2
451412,295370,2
438419,307993,2
430315,297650,2
431073,294185,2
449095,289080,2
443323,301083,2
442708,302957,2
425177,300915,2
451944,303651,2
438688,307310,2
444161,310321,2
453425,294242,2
428361,300762,2
444286,304612,2
426707,300399,2
420771,303239,2
452900,289904,2
440766,306249,2
444311,295202,2
429948,298106,2
443540,319516,2
432115,299098,2
444838,303093,2
431363,275182,2
443749,308914,2
467224,316312,2
448322,288526,2
435310,297718,2
437649,292557,2
424828,279786,2
441093,286428,2
450577,299665,2
451568,300326,2
433645,306847,2
443676,296613,2
443064,296700,2
440561,315552,2
432945,292635,2
432759,291845,2
440044,305056,2
435813,305545,2
435722,299619,2
445320,300234,2
447144,293258,2
439444,312236,2
443106,302107,2
452482,307651,2
434158,311158,2
443706,307136,2
445008,279322,2
437555,310760,2
437647,294591,2
439804,300978,2
432445,301628,2
454726,283028,2
440051,315189,2
432356,303017,2
436771,306958,2
454578,298751,2
422151,305040,2
445217,299720,2
448515,297374,2
447453,310713,2
426272,299207,2
457920,289250,2
436951,305651,2
442899,292309,2
433808,293791,2
439513,294491,2
426282,311020,2
436347,301376,2
431964,288819,2
437267,296718,2
443401,305972,2
440601,298220,2
449516,295232,2
441073,278586,2
412731,287774,2
435077,299817,2
451179,282026,2
450498,295321,2
459844,295063,2
432581,293069,2
453398,290719,2
441706,308450,2
447070,283146,2
443167,307288,2
437025,406583,3
437285,409028,3
446310,388359,3
444918,394658,3
471224,414076,3
426012,405917,3
447887,420362,3
450954,396587,3
446840,398303,3
442065,397978,3
446232,398472,3
412182,411246,3
447912,410438,3
443752,440940,3
449381,413551,3
436663,378782,3
440638,393365,3
439196,402696,3
425272,392774,3
456244,396890,3
419502,398891,3
440434,395550,3
432510,381810,3
447411,400313,3
440743,390173,3
418281,402790,3
453769,375038,3
432460,401362,3
425564,398114,3
432273,403563,3
446041,394731,3
436472,389040,3
412143,398087,3
454464,402417,3
436629,391034,3
449910,389150,3
450842,395692,3
444614,383013,3
440965,381719,3
454293,381285,3
425649,403061,3
433423,401663,3
427135,400463,3
435285,432241,3
425150,404357,3
453223,406490,3
441708,398114,3
445365,383826,3
446013,413153,3
456858,411818,3
433415,404454,3
426110,379490,3
428834,406756,3
445490,403420,3
441729,421346,3
442797,400662,3
442235,393106,3
437023,390588,3
422795,396789,3
441988,395642,3
456043,410937,3
428154,422509,3
450107,387839,3
453774,398237,3
431592,397787,3
439734,382128,3
442622,401780,3
450995,395065,3
450953,393997,3
441285,411831,3
441361,406608,3
434570,392674,3
441898,408694,3
422319,396127,3
445261,393861,3
463039,400074,3
451260,389961,3
425089,395800,3
452994,394962,3
423359,397004,3
452682,398918,3
440556,419742,3
425084,407566,3
429013,394981,3
442001,409430,3
449611,408331,3
432272,409459,3
428736,400383,3
433333,386503,3
447384,406279,3
448944,403734,3
440782,390037,3
454508,418867,3
438803,396523,3
446259,408410,3
430536,389744,3
442812,414100,3
442343,397326,3
435432,394646,3
436404,408471,3
487658,358781,5
507029,353531,5
508353,350501,5
491213,352071,5
514802,363319,5
484023,352626,5
481628,360157,5
477238,349535,5
477590,328969,5
494217,346882,5
485877,351288,5
497608,343426,5
493057,349563,5
483674,334895,5
485549,343223,5
481435,341911,5
492099,347739,5
487611,354577,5
498273,355747,5
459715,360163,5
508293,360268,5
478759,345532,5
498284,365430,5
471427,350748,5
496603,340183,5
477926,340449,5
513407,340674,5
490364,337140,5
490997,362968,5
482053,347293,5
486179,360086,5
490332,344869,5
490238,364288,5
488266,353455,5
476665,340422,5
478297,357861,5
494321,356081,5
494280,334449,5
481567,335959,5
507296,351560,5
490243,342981,5
504636,344942,5
483030,357571,5
506024,353145,5
492576,360553,5
496542,353023,5
477243,364459,5
490845,346487,5
508804,351601,5
490240,349365,5
490818,351336,5
499413,339178,5
497048,357025,5
489126,343604,5
492993,339914,5
497397,375702,5
490062,339636,5
479795,326937,5
501393,347197,5
492276,341239,5
490692,368092,5
501372,355195,5
472141,352581,5
502093,346074,5
491708,349434,5
495052,331958,5
499546,343520,5
474062,360848,5
509272,338191,5
488654,342212,5
467281,354885,5
473585,353015,5
502727,357963,5
491801,359322,5
489461,346701,5
493113,373761,5
480240,348534,5
493650,358896,5
484899,348600,5
492616,352620,5
506005,335627,5
496315,353783,5
504041,347182,5
501783,335348,5
491003,352797,5
488293,326823,5
497109,353916,5
478321,360052,5
488701,343806,5
495416,354339,5
495568,353232,5
483915,343269,5
492279,350885,5
490076,338149,5
478434,356756,5
480831,359673,5
485663,349665,5
500683,344816,5
497250,369946,5
503243,332853,5
554370,280085,4
548888,292555,4
551269,313208,4
553095,316844,4
514886,315379,4
544704,289139,4
540388,292369,4
540383,298624,4
532754,300348,4
523777,298863,4
530336,307668,4
543725,300151,4
540597,310372,4
545892,303811,4
547818,302790,4
528889,295172,4
539850,304557,4
545048,308998,4
531740,313521,4
554611,305859,4
548784,284507,4
536214,318465,4
540922,294452,4
546208,307112,4
533455,271530,4
521140,324445,4
544295,288380,4
540706,292970,4
527895,296502,4
553645,303197,4
545242,289462,4
539492,309897,4
545696,279796,4
540988,299732,4
533896,300996,4
522865,296743,4
535714,281762,4
543472,303300,4
530151,290346,4
529824,306461,4
553531,297762,4
546819,308207,4
547221,307236,4
518514,302382,4
534491,302379,4
552133,297675,4
543392,307015,4
519554,290806,4
548876,298655,4
540893,298842,4
550526,295829,4
522535,295709,4
549058,294530,4
535731,305347,4
544431,314609,4
520038,310891,4
545301,286923,4
516132,301077,4
543185,303974,4
540057,291395,4
540637,298416,4
548610,306857,4
535979,290279,4
535900,299644,4
541950,309198,4
553941,299152,4
535322,310550,4
532875,304571,4
525552,293124,4
555976,314920,4
547167,301969,4
544190,286209,4
554398,292296,4
542269,289858,4
533150,276765,4
536280,298849,4
546675,302306,4
559639,305131,4
547073,304750,4
537388,304487,4
539936,292318,4
544234,288982,4
537097,303257,4
524532,293306,4
532569,301168,4
532989,294138,4
529223,297516,4
534735,310598,4
540569,293904,4
530296,274547,4
537013,296093,4
548733,301882,4
545013,311212,4
544466,296806,4
538442,299851,4
545005,305287,4
532924,306096,4
538741,310933,4
517210,290926,4
543179,305521,4
534196,386376,0
541048,408366,0
553037,406494,0
534946,391969,0
555333,390172,0
539584,397442,0
534226,398682,0
546850,400708,0
529977,414907,0
535456,414252,0
536539,392677,0
531273,407619,0
546312,409101,0
549760,408823,0
533416,406238,0
547832,404624,0
529740,396483,0
545559,393562,0
531429,402722,0
531377,406271,0
550418,406706,0
535919,385043,0
528276,395395,0
540475,404657,0
530032,399853,0
521562,396186,0
536767,397643,0
522593,390912,0
538412,410694,0
516048,397263,0
532313,388990,0
536473,401512,0
536611,390248,0
540820,402129,0
527942,397872,0
541409,408787,0
541736,386293,0
532908,398756,0
575805,402781,0
551861,392281,0
549251,400034,0
540139,405467,0
521364,388321,0
531415,405039,0
533990,413526,0
542526,400385,0
531922,381871,0
542205,396276,0
548069,416815,0
536788,392502,0
527272,410149,0
541505,396456,0
543753,392008,0
525797,400407,0
552022,396811,0
539591,407940,0
533031,396667,0
535407,385709,0
549198,395908,0
540005,388075,0
538726,415602,0
533333,406760,0
543029,405597,0
529665,410480,0
542037,400540,0
574088,396603,0
539275,378966,0
533775,413544,0
548046,395971,0
532732,404320,0
533786,399463,0
537533,404514,0
538704,397771,0
542195,393230,0
544987,406896,0
541021,414292,0
530942,387324,0
536656,416927,0
537143,418849,0
536990,407424,0
553820,409909,0
563820,391269,0
533923,407312,0
540728,403946,0
544327,413129,0
553387,411209,0
541884,399822,0
538525,405846,0
544441,407292,0
526674,391209,0
542455,407925,0
535823,398491,0
523026,400514,0
533852,409260,0
537049,404920,0
538990,412773,0
533767,393738,0
546754,394768,0
541605,396515,0
527319,397961,0
